id,species
12701,Rhododendron kawakamii
12702,Rhododendron lapponicum
12703,Rhododendron latoucheae
12704,Rhododendron luteum
12705,Rhododendron macrophyllum
12706,Rhododendron mariesii
12707,Rhododendron maximum
12708,Rhododendron micranthum
12709,Rhododendron minus
12710,Rhododendron mucronulatum
12711,Rhododendron myrtifolium
12712,Rhododendron ovatum
12713,Rhododendron pachysanthum
12714,Rhododendron periclymenoides
12715,Rhododendron ponticum
12716,Rhododendron pseudochrysanthum
12717,Rhododendron rubropilosum
12718,Rhododendron schlippenbachii
12719,Rhododendron simsii
12720,Rhododendron viscosum
12721,Rhododendron weyrichii
12722,Rhododendron yedoense
12723,Rhodospatha
12724,Rhodothamnus chamaecistus
12725,Rhus aromatica
12726,Rhus copallinum
12727,Rhus coriaria
12728,Rhus exelliana
12729,Rhus glabra
12730,Rhus hypoleuca
12731,Rhus mysorensis
12732,Rhus succedanea
12733,Rhus thyrsiflora
12734,Rhus trilobata
12735,Rhus typhina
12736,Rhynchosia
12737,Rhynchosia cinerea
12738,Rhynchosia corylifolia
12739,Rhynchosia cytisoides
12740,Rhynchosia difformis
12741,Rhynchosia minima
12742,Rhynchosia reniformis
12743,Rhynchosia scutulaefolia
12744,Rhynchosia tomentosa
12745,Rhynchosia volubilis
12746,Rhynchospora
12747,Rhynchospora alba
12748,Rhynchospora baldwinii
12749,Rhynchospora barrosiana
12750,Rhynchospora caduca
12751,Rhynchospora capitellata
12752,Rhynchospora cephalantha
12753,Rhynchospora chalarocephala
12754,Rhynchospora chapmanii
12755,Rhynchospora ciliaris
12756,Rhynchospora colorata
12757,Rhynchospora compressa
12758,Rhynchospora corniculata
12759,Rhynchospora debilis
12760,Rhynchospora decurrens
12761,Rhynchospora divergens
12762,Rhynchospora edwalliana
12763,Rhynchospora elliottii
12764,Rhynchospora fascicularis
12765,Rhynchospora fernaldii
12766,Rhynchospora filifolia
12767,Rhynchospora fusca
12768,Rhynchospora globularis
12769,Rhynchospora glomerata
12770,Rhynchospora gracilenta
12771,Rhynchospora grayi
12772,Rhynchospora harveyi
12773,Rhynchospora inexpansa
12774,Rhynchospora intermedia
12775,Rhynchospora latifolia
12776,Rhynchospora megalocarpa
12777,Rhynchospora microcarpa
12778,Rhynchospora microcephala
12779,Rhynchospora miliacea
12780,Rhynchospora mixta
12781,Rhynchospora oligantha
12782,Rhynchospora perplexa
12783,Rhynchospora plumosa
12784,Rhynchospora pusilla
12785,Rhynchospora rariflora
12786,Rhynchospora recognita
12787,Rhynchospora rugosa
12788,Rhynchospora stenophylla
12789,Rhynchospora torreyana
12790,Rhynchospora tracyi
12791,Rhynchospora wrightiana
12792,Ribes
12793,Ribes aciculare
12794,Ribes alpinum
12795,Ribes americanum
12796,Ribes aureum
12797,Ribes bracteosum
12798,Ribes carpaticum
12799,Ribes cereum
12800,Ribes cynosbati
12801,Ribes diacantha
12802,Ribes diacanthum
12803,Ribes fasciculatum
12804,Ribes formosanum
12805,Ribes glandulosum
12806,Ribes himalense
12807,Ribes hirtellum
12808,Ribes horridum
12809,Ribes howellii
12810,Ribes hudsonianum
12811,Ribes inerme
12812,Ribes irriguum
12813,Ribes komarovii
12814,Ribes lacustre
12815,Ribes laxiflorum
12816,Ribes mandshuricum
12817,Ribes maximowiczianum
12818,Ribes montigenum
12819,Ribes multiflorum
12820,Ribes nigrum
12821,Ribes oxyacanthoides
12822,Ribes petraeum
12823,Ribes pinetorum
12824,Ribes punctatum
12825,Ribes rotundifolium
12826,Ribes rubrum
12827,Ribes setosum
12828,Ribes spicatum
12829,Ribes triste
12830,Ribes uva-crispa
12831,Ribes viscidulum
12832,Ribes wolfii
12833,Richardia humistrata
12834,Ricotia cretica
12835,Rindera umbellata
12836,Robinia hispida
12837,Robinia neomexicana
12838,Robinia pseudoacacia
12839,Rochelia disperma
12840,Rodgersia podophylla
12841,Rollinia
12842,Romulea bulbocodium
12843,Romulea columnae
12844,Romulea ramiflora
12845,Romulea revelieri
12846,Rorippa amphibia
12847,Rorippa anceps
12848,Rorippa austriaca
12849,Rorippa islandica
12850,Rorippa lippizensis
12851,Rorippa palustris
12852,Rorippa pyrenaica
12853,Rorippa sylvestris
12854,Rorippa teres
12855,Rosa
12856,Rosa acicularis
12857,Rosa agrestis
12858,Rosa arkansana
12859,Rosa arvensis
12860,Rosa balsamica
12861,Rosa beggeriana
12862,Rosa blanda
12863,Rosa caesia
12864,Rosa canina
12865,Rosa carolina
12866,Rosa corymbifera
12867,Rosa davurica
12868,Rosa elliptica
12869,Rosa fedtschenkoana
12870,Rosa gallica
12871,Rosa glabrifolia
12872,Rosa glauca
12873,Rosa gymnocarpa
12874,Rosa huntica
12875,Rosa koreana
12876,Rosa laevigata
12877,Rosa laxa
12878,Rosa litvinovii
12879,Rosa luciae
12880,Rosa majalis
12881,Rosa marginata
12882,Rosa maximowicziana
12883,Rosa micrantha
12884,Rosa montana
12885,Rosa morrisonensis
12886,Rosa moschata
12887,Rosa multiflora
12888,Rosa nitidula
12889,Rosa nutkana
12890,Rosa obtusifolia
12891,Rosa ovczinnikovii
12892,Rosa palustris
12893,Rosa pendulina
12894,Rosa pouzinii
12895,Rosa pulverulenta
12896,Rosa rubiginosa
12897,Rosa rugosa
12898,Rosa sempervirens
12899,Rosa serafinii
12900,Rosa sherardii
12901,Rosa spinosissima
12902,Rosa squarrosa
12903,Rosa stylosa
12904,Rosa tomentosa
12905,Rosa transmorrisonensis
12906,Rosa villosa
12907,Rosa viscosa
12908,Rosa woodsii
12909,Rosa xanthina
12910,Rosmarinus officinalis
12911,Rostraria cristata
12912,Rosularia serrata
12913,Rothmannia engleriana
12914,Rourea mimosoides
12915,Rourea minor
12916,Rourea suerrensis
12917,Rubia
12918,Rubia alata
12919,Rubia chinensis
12920,Rubia cordifolia
12921,Rubia peregrina
12922,Rubia tenuifolia
12923,Rubia tinctorum
12924,Rubiaceae
12925,Rubus
12926,Rubus aetnicus
12927,Rubus allegheniensis
12928,Rubus anglocandicans
12929,Rubus angloserpens
12930,Rubus apetalus
12931,Rubus arcticus
12932,Rubus argutus
12933,Rubus bavaricus
12934,Rubus bifrons
12935,Rubus buergeri
12936,Rubus caesius
12937,Rubus canadensis
12938,Rubus canescens
12939,Rubus caucasicus
12940,Rubus chamaemorus
12941,Rubus constrictus
12942,Rubus corchorifolius
12943,Rubus cordifolius
12944,Rubus crataegifolius
12945,Rubus croceacanthus
12946,Rubus cuneifolius
12947,Rubus dasyphyllus
12948,Rubus divaricatus
12949,Rubus dolichocarpus
12950,Rubus dollnensis
12951,Rubus enslenii
12952,Rubus fabrimontanus
12953,Rubus flagellaris
12954,Rubus formosensis
12955,Rubus grabowskii
12956,Rubus grandifolius
12957,Rubus gratus
12958,Rubus heteromorphus
12959,Rubus hexagynus
12960,Rubus hirsutus
12961,Rubus hispidus
12962,Rubus humulifolius
12963,Rubus hyrcanus
12964,Rubus idaeus
12965,Rubus incanescens
12966,Rubus kawakamii
12967,Rubus keniensis
12968,Rubus koehleri
12969,Rubus laciniatus
12970,Rubus lasiococcus
12971,Rubus leucodermis
12972,Rubus liui
12973,Rubus macrophyllus
12974,Rubus mesogaeus
12975,Rubus montanus
12976,Rubus nemorosus
12977,Rubus neomexicanus
12978,Rubus nessensis
12979,Rubus niveus
12980,Rubus occidentalis
12981,Rubus odoratus
12982,Rubus pacificus
12983,Rubus parviflorus
12984,Rubus parvifolius
12985,Rubus pectinellus
12986,Rubus pedatus
12987,Rubus pedemontanus
12988,Rubus pensilvanicus
12989,Rubus persicus
12990,Rubus phoenicolasius
12991,Rubus platyphyllos
12992,Rubus plicatus
12993,Rubus praecox
12994,Rubus proiectus
12995,Rubus pubescens
12996,Rubus pungens
12997,Rubus pyramidalis
12998,Rubus radula
12999,Rubus rolfei
13000,Rubus sachalinensis
13001,Rubus sanctus
13002,Rubus saxatilis
13003,Rubus silesiacus
13004,Rubus silvaticus
13005,Rubus spectabilis
13006,Rubus sprengelii
13007,Rubus steudneri
13008,Rubus trianthus
13009,Rubus trivialis
13010,Rubus tsangorum
13011,Rubus ulmifolius
13012,Rubus ursinus
13013,Rubus vestitus
13014,Rubus volkensii
13015,Rudbeckia
13016,Rudbeckia hirta
13017,Rudbeckia laciniata
13018,Rudbeckia nitida
13019,Rudbeckia occidentalis
13020,Rudgea verticillata
13021,Ruellia
13022,Ruellia caroliniensis
13023,Ruellia noctiflora
13024,Ruellia purshiana
13025,Rugelia nudicaulis
13026,Rumex
13027,Rumex acetosa
13028,Rumex acetosella
13029,Rumex alpestris
13030,Rumex alpinus
13031,Rumex aquaticus
13032,Rumex bucephalophorus
13033,Rumex confertus
13034,Rumex conglomeratus
13035,Rumex crispus
13036,Rumex graminifolius
13037,Rumex hydrolapathum
13038,Rumex intermedius
13039,Rumex kandavanicus
13040,Rumex longifolius
13041,Rumex maritimus
13042,Rumex nivalis
13043,Rumex obtusifolius
13044,Rumex palustris
13045,Rumex paulsenianus
13046,Rumex pseudonatronatus
13047,Rumex pulcher
13048,Rumex salicifolius
13049,Rumex sanguineus
13050,Rumex scutatus
13051,Rumex stenophyllus
13052,Rumex suffruticosus
13053,Rumex sylvestris
13054,Rumex thyrsiflorus
13055,Rumex tuberosus
13056,Ruprechtia laxiflora
13057,Ruscus aculeatus
13058,Ruscus hypoglossum
13059,Ruscus hyrcanus
13060,Ruta angustifolia
13061,Ruta chalepensis
13062,Ruta corsica
13063,Ruta graveolens
13064,Ruta montana
13065,Ruta suaveolens
13066,Sabal etonia
13067,Sabal minor
13068,Sabal palmetto
13069,Sabatia
13070,Sabatia brachiata
13071,Sabatia brevifolia
13072,Sabatia difformis
13073,Sabatia macrophylla
13074,Saccharum
13075,Saccharum alopecuroides
13076,Saccharum brevibarbe
13077,Saccharum coarctatum
13078,Saccharum contortum
13079,Saccharum giganteum
13080,Saccharum ravennae
13081,Sacciolepis indica
13082,Sacoglottis trichogyna
13083,Sagina
13084,Sagina apetala
13085,Sagina glabra
13086,Sagina linnaei
13087,Sagina maritima
13088,Sagina nodosa
13089,Sagina normaniana
13090,Sagina pilifera
13091,Sagina procumbens
13092,Sagina revelieri
13093,Sagina saginoides
13094,Sagittaria graminea
13095,Sagittaria sagittifolia
13096,Sagotia
13097,Sagotia racemosa
13098,Sajanella monstrosa
13099,Salacia
13100,Salacia alata
13101,Salacia alwynii
13102,Salacia amygdalina
13103,Salacia cordata
13104,Salacia debilis
13105,Salacia elegans
13106,Salacia elliptica
13107,Salacia erecta
13108,Salacia gigantea
13109,Salacia impressifolia
13110,Salacia juruana
13111,Salacia longipes
13112,Salacia macrantha
13113,Salacia madagascariensis
13114,Salacia multiflora
13115,Salacia nitida
13116,Salacia petenensis
13117,Salacia regeliana
13118,Salacia senegalensis
13119,Salacia spectabilis
13120,Salacia staudtiana
13121,Salacia zenkeri
13122,Salacighia letestuana
13123,Salix
13124,Salix acutifolia
13125,Salix alaxensis
13126,Salix alba
13127,Salix alpina
13128,Salix amplexicaulis
13129,Salix amygdaloides
13130,Salix apennina
13131,Salix appendiculata
13132,Salix arbuscula
13133,Salix arbusculoides
13134,Salix arctica
13135,Salix arctophila
13136,Salix arrigonii
13137,Salix atrocinerea
13138,Salix aurita
13139,Salix barclayi
13140,Salix bebbiana
13141,Salix bicolor
13142,Salix boothii
13143,Salix borealis
13144,Salix brachycarpa
13145,Salix breviserrata
13146,Salix caesia
13147,Salix candida
13148,Salix caprea
13149,Salix capusii
13150,Salix chamissonis
13151,Salix cinerea
13152,Salix coesia
13153,Salix commutata
13154,Salix daphnoides
13155,Salix discolor
13156,Salix divaricata
13157,Salix drummondiana
13158,Salix eleagnos
13159,Salix exigua
13160,Salix farriae
13161,Salix fragilis
13162,Salix fulvopubescens
13163,Salix geyeriana
13164,Salix glabra
13165,Salix glauca
13166,Salix gmelinii
13167,Salix gordejevii
13168,Salix hallisanensis
13169,Salix hastata
13170,Salix hegetschweileri
13171,Salix helvetica
13172,Salix herbacea
13173,Salix humilis
13174,Salix interior
13175,Salix irrorata
13176,Salix kochiana
13177,Salix laggeri
13178,Salix lanata
13179,Salix lapponum
13180,Salix ligulifolia
13181,Salix lucida
13182,Salix lutea
13183,Salix microstachya
13184,Salix mielichhoferi
13185,Salix monticola
13186,Salix myrsinifolia
13187,Salix myrsinites
13188,Salix myrtilloides
13189,Salix neolapponum
13190,Salix neotricha
13191,Salix nigra
13192,Salix niphoclada
13193,Salix nummularia
13194,Salix pedicellata
13195,Salix pentandra
13196,Salix phlebophylla
13197,Salix phylicifolia
13198,Salix planifolia
13199,Salix polaris
13200,Salix pormensis
13201,Salix pseudomyrsinites
13202,Salix pseudopentandra
13203,Salix pseudosalvifolia
13204,Salix pulchra
13205,Salix purpurea
13206,Salix pycnostachya
13207,Salix pyrenaica
13208,Salix pyrolifolia
13209,Salix quercifolia
13210,Salix rectijulis
13211,Salix repens
13212,Salix reticulata
13213,Salix retusa
13214,Salix rosmarinifolia
13215,Salix rotundifolia
13216,Salix rubens
13217,Salix salviifolia
13218,Salix sclerophylla
13219,Salix scouleriana
13220,Salix serpyllifolia
13221,Salix silesiaca
13222,Salix taraikensis
13223,Salix triandra
13224,Salix turanica
13225,Salix tweedyi
13226,Salix viminalis
13227,Salix waldsteiniana
13228,Salix wolfii
13229,Salix xerophila
13230,Salsola
13231,Salsola collina
13232,Salsola iberica
13233,Salsola kali
13234,Salta triflora
13235,Salvadora angustifolia
13236,Salvia absconditiflora
13237,Salvia aethiopis
13238,Salvia amplexicaulis
13239,Salvia argentea
13240,Salvia austriaca
13241,Salvia azurea
13242,Salvia candidissima
13243,Salvia chanryoenica
13244,Salvia dumetorum
13245,Salvia forskahlei
13246,Salvia fruticosa
13247,Salvia glutinosa
13248,Salvia hayatae
13249,Salvia hypargeia
13250,Salvia japonica
13251,Salvia lyrata
13252,Salvia merjamie
13253,Salvia nemorosa
13254,Salvia nutans
13255,Salvia officinalis
13256,Salvia pichinchensis
13257,Salvia pomifera
13258,Salvia pratensis
13259,Salvia repens
13260,Salvia ringens
13261,Salvia saccardiana
13262,Salvia sclarea
13263,Salvia tomentosa
13264,Salvia transsylvanica
13265,Salvia urticifolia
13266,Salvia verbenaca
13267,Salvia verticillata
13268,Salvia viridis
13269,Samanea tubulosa
13270,Sambucus
13271,Sambucus callicarpa
13272,Sambucus canadensis
13273,Sambucus cerulea
13274,Sambucus ebulus
13275,Sambucus nigra
13276,Sambucus peruviana
13277,Sambucus pubens
13278,Sambucus racemosa
13279,Sambucus sibirica
13280,Sambucus sieboldiana
13281,Samolus valerandi
13282,Sanchezia scandens
13283,Sanchezia sprucei
13284,Sandoricum dasyneuron
13285,Sandwithia guyanensis
13286,Sanguinaria canadensis
13287,Sanguisorba
13288,Sanguisorba alpina
13289,Sanguisorba canadensis
13290,Sanguisorba minor
13291,Sanguisorba officinalis
13292,Sanguisorba tenuifolia
13293,Sanguisorba verrucosa
13294,Sanicula
13295,Sanicula canadensis
13296,Sanicula chinensis
13297,Sanicula elata
13298,Sanicula europaea
13299,Sanicula marilandica
13300,Sanicula odorata
13301,Sanicula petagnioides
13302,Sanicula rubriflora
13303,Sanicula smallii
13304,Sanicula trifoliata
13305,Sansevieria trifasciata
13306,Santaloides rugosum
13307,Santiria
13308,Santiria apiculata
13309,Santiria conferta
13310,Santiria griffithii
13311,Santiria laevigata
13312,Santiria oblongifolia
13313,Santiria rubiginosa
13314,Santiria tomentosa
13315,Santiria trimera
13316,Santolina chamaecyparissus
13317,Santolina etrusca
13318,Santolina rosmarinifolia
13319,Santolina villosa
13320,Sapindaceae
13321,Sapindus
13322,Sapindus marginatus
13323,Sapindus mukorossi
13324,Sapindus saponaria
13325,Sapium
13326,Sapium glandulosum
13327,Sapium haematospermum
13328,Sapium laurifolium
13329,Sapium macrocarpum
13330,Sapium marmieri
13331,Sapium pachystachys
13332,Sapium stylare
13333,Saponaria bellidifolia
13334,Saponaria caespitosa
13335,Saponaria ocymoides
13336,Saponaria officinalis
13337,Saponaria pumilio
13338,Saponaria sicula
13339,Saposhnikovia divaricata
13340,Sapotaceae
13341,Sapranthus borealis
13342,Sapranthus foetidus
13343,Sapranthus palanga
13344,Saprosma scortechinii
13345,Saprosma urophylla
13346,Saraca declinata
13347,Sarcocornia perennis
13348,Sarcopera sessiliflora
13349,Sarcopoterium spinosum
13350,Sarcopyramis bodinieri
13351,Sarcorhachis
13352,Sarcosperma paniculatum
13353,Sarcostemma socotranum
13354,Sarcostigma
13355,Sarcotheca monophylla
13356,Sargentodoxa cuneata
13357,Sarracenia rubra
13358,Sasa borealis
13359,Sasa quelpaertensis
13360,Sassafras albidum
13361,Satureja coerulea
13362,Satureja intricata
13363,Satureja kitaibelii
13364,Satureja montana
13365,Satureja pilosa
13366,Satureja subspicata
13367,Satureja thymbra
13368,Saururus cernuus
13369,Saussurea
13370,Saussurea alpina
13371,Saussurea amara
13372,Saussurea americana
13373,Saussurea angustifolia
13374,Saussurea chowana
13375,Saussurea controversa
13376,Saussurea depressa
13377,Saussurea diamantiaca
13378,Saussurea discolor
13379,Saussurea elata
13380,Saussurea elongata
13381,Saussurea eriophylla
13382,Saussurea esthonica
13383,Saussurea frolowii
13384,Saussurea gracilis
13385,Saussurea grandifolia
13386,Saussurea hieracioides
13387,Saussurea leontodontoides
13388,Saussurea macrolepis
13389,Saussurea maximowiczii
13390,Saussurea nivea
13391,Saussurea parviflora
13392,Saussurea pulchella
13393,Saussurea pygmaea
13394,Saussurea salicifolia
13395,Saussurea sclerolepis
13396,Saussurea seoulensis
13397,Saussurea stella
13398,Saussurea stubendorffii
13399,Saussurea tanakae
13400,Saussurea tomentosa
13401,Saussurea uchiyamana
13402,Saussurea ussuriensis
13403,Saxifraga
13404,Saxifraga adscendens
13405,Saxifraga aizoides
13406,Saxifraga androsacea
13407,Saxifraga aphylla
13408,Saxifraga aquatica
13409,Saxifraga aretioides
13410,Saxifraga aspera
13411,Saxifraga bergenioides
13412,Saxifraga biflora
13413,Saxifraga brevifolia
13414,Saxifraga bronchialis
13415,Saxifraga bryoides
13416,Saxifraga bulbifera
13417,Saxifraga burseriana
13418,Saxifraga caesia
13419,Saxifraga callosa
13420,Saxifraga carpatica
13421,Saxifraga carpetana
13422,Saxifraga cernua
13423,Saxifraga cespitosa
13424,Saxifraga clusii
13425,Saxifraga consanguinea
13426,Saxifraga cotyledon
13427,Saxifraga crustata
13428,Saxifraga cuneata
13429,Saxifraga cuneifolia
13430,Saxifraga diapensioides
13431,Saxifraga exarata
13432,Saxifraga federici-augusti
13433,Saxifraga ferdinandi-coburgi
13434,Saxifraga florulenta
13435,Saxifraga foliolosa
13436,Saxifraga fortunei
13437,Saxifraga fragosoi
13438,Saxifraga funstonii
13439,Saxifraga geranioides
13440,Saxifraga geum
13441,Saxifraga granulata
13442,Saxifraga hederacea
13443,Saxifraga hieraciifolia
13444,Saxifraga hirculus
13445,Saxifraga hirsuta
13446,Saxifraga hohenwartii
13447,Saxifraga hostii
13448,Saxifraga hypnoides
13449,Saxifraga laciniata
13450,Saxifraga longifolia
13451,Saxifraga lyallii
13452,Saxifraga marginata
13453,Saxifraga media
13454,Saxifraga michauxii
13455,Saxifraga micranthidifolia
13456,Saxifraga moncayensis
13457,Saxifraga muscoides
13458,Saxifraga mutata
13459,Saxifraga nelsoniana
13460,Saxifraga nivalis
13461,Saxifraga occidentalis
13462,Saxifraga odontoloma
13463,Saxifraga oppositifolia
13464,Saxifraga oregana
13465,Saxifraga paniculata
13466,Saxifraga pedemontana
13467,Saxifraga pentadactylis
13468,Saxifraga petraea
13469,Saxifraga porophylla
13470,Saxifraga praetermissa
13471,Saxifraga pubescens
13472,Saxifraga punctata
13473,Saxifraga retusa
13474,Saxifraga rhomboidea
13475,Saxifraga rivularis
13476,Saxifraga rotundifolia
13477,Saxifraga sancta
13478,Saxifraga scardica
13479,Saxifraga sedoides
13480,Saxifraga seguieri
13481,Saxifraga sempervivum
13482,Saxifraga sibirica
13483,Saxifraga spathularis
13484,Saxifraga spruneri
13485,Saxifraga squarrosa
13486,Saxifraga stellaris
13487,Saxifraga tenella
13488,Saxifraga tricuspidata
13489,Saxifraga tridactylites
13490,Saxifraga trifurcata
13491,Saxifraga umbrosa
13492,Saxifraga virginiensis
13493,Saxifraga wahlenbergii
13494,Saxifragaceae
13495,Scabiosa
13496,Scabiosa agrestis
13497,Scabiosa argentea
13498,Scabiosa atropurpurea
13499,Scabiosa canescens
13500,Scabiosa cinerea
13501,Scabiosa columbaria
13502,Scabiosa comosa
13503,Scabiosa graminifolia
13504,Scabiosa holosericea
13505,Scabiosa isetensis
13506,Scabiosa lucida
13507,Scabiosa ochroleuca
13508,Scabiosa pyrenaica
13509,Scabiosa sicula
13510,Scabiosa songarica
13511,Scabiosa taygetea
13512,Scabiosa tenuis
13513,Scabiosa triandra
13514,Scabiosa triniifolia
13515,Scabiosa tschiliensis
13516,Scabiosa uniseta
13517,Scabiosa webbiana
13518,Scaligeria napiformis
13519,Scandix australis
13520,Scandix pecten-veneris
13521,Sceptridium biternatum
13522,Sceptridium dissectum
13523,Sceptridium oneidense
13524,Schefflera
13525,Schefflera actinophylla
13526,Schefflera heptaphylla
13527,Schefflera myriantha
13528,Schefflera taiwaniana
13529,Schelhammera undulata
13530,Scheuchzeria palustris
13531,Schima superba
13532,Schinus terebinthifolia
13533,Schisandra chinensis
13534,Schisandra glabra
13535,Schizachne purpurascens
13536,Schizachyrium maritimum
13537,Schizachyrium sanguineum
13538,Schizachyrium scoparium
13539,Schizachyrium stoloniferum
13540,Schizachyrium tenerum
13541,Schizocalyx peruvianus
13542,Schizophragma fauriei
13543,Schizophragma hydrangeoides
13544,Schlagintweitia intybacea
13545,Schlegelia nicaraguensis
13546,Schoenocaulon dubium
13547,Schoenoplectus
13548,Schoenoplectus acutus
13549,Schoenoplectus lacustris
13550,Schoenoplectus pungens
13551,Schoenoplectus tabernaemontani
13552,Schoenus ferrugineus
13553,Schoenus nigricans
13554,Schulzia crinita
13555,Schwalbea americana
13556,Scilla bifolia
13557,Scilla bithynica
13558,Scilla lilio-hyacinthus
13559,Scilla siberica
13560,Scilla verna
13561,Scilla vindobonensis
13562,Scirpoides holoschoenus
13563,Scirpus
13564,Scirpus cyperinus
13565,Scirpus expansus
13566,Scirpus microcarpus
13567,Scirpus polyphyllus
13568,Scirpus sylvaticus
13569,Scleranthus
13570,Scleranthus annuus
13571,Scleranthus perennis
13572,Scleria
13573,Scleria ciliata
13574,Scleria georgiana
13575,Scleria lagoensis
13576,Scleria minor
13577,Scleria muehlenbergii
13578,Scleria nitida
13579,Scleria oligantha
13580,Scleria pauciflora
13581,Scleria reticularis
13582,Scleria sellowiana
13583,Scleria triglomerata
13584,Scleria verticillata
13585,Sclerocroton oblongifolius
13586,Scolochloa festucacea
13587,Scolymus grandiflorus
13588,Scolymus hispanicus
13589,Scoparia dulcis
13590,Scopolia carniolica
13591,Scorpiurus muricatus
13592,Scorzonera
13593,Scorzonera albicaulis
13594,Scorzonera aristata
13595,Scorzonera austriaca
13596,Scorzonera cretica
13597,Scorzonera crocifolia
13598,Scorzonera ensifolia
13599,Scorzonera glabra
13600,Scorzonera graminifolia
13601,Scorzonera hispanica
13602,Scorzonera humilis
13603,Scorzonera inconspicua
13604,Scorzonera laciniata
13605,Scorzonera mollis
13606,Scorzonera parviflora
13607,Scorzonera purpurea
13608,Scorzonera racemosa
13609,Scorzonera radiata
13610,Scorzonera stricta
13611,Scorzonera villosa
13612,Scorzoneroides autumnalis
13613,Scorzoneroides cichoriacea
13614,Scorzoneroides crocea
13615,Scorzoneroides duboisii
13616,Scorzoneroides helvetica
13617,Scorzoneroides pseudotaraxaci
13618,Scorzoneroides pyrenaica
13619,Scorzoneroides rilaensis
13620,Scrophularia
13621,Scrophularia alpestris
13622,Scrophularia auriculata
13623,Scrophularia buergeriana
13624,Scrophularia canina
13625,Scrophularia heterophylla
13626,Scrophularia incisa
13627,Scrophularia koraiensis
13628,Scrophularia lanceolata
13629,Scrophularia lucida
13630,Scrophularia nodosa
13631,Scrophularia peregrina
13632,Scrophularia pyrenaica
13633,Scrophularia ramosissima
13634,Scrophularia sambucifolia
13635,Scrophularia scopolii
13636,Scrophularia scorodonia
13637,Scrophularia trifoliata
13638,Scrophularia umbrosa
13639,Scrophularia vernalis
13640,Scutellaria
13641,Scutellaria albida
13642,Scutellaria alpina
13643,Scutellaria altissima
13644,Scutellaria baicalensis
13645,Scutellaria columnae
13646,Scutellaria elliptica
13647,Scutellaria fauriei
13648,Scutellaria galericulata
13649,Scutellaria glabriuscula
13650,Scutellaria hastifolia
13651,Scutellaria incana
13652,Scutellaria indica
13653,Scutellaria integrifolia
13654,Scutellaria minor
13655,Scutellaria multiglandulosa
13656,Scutellaria ovata
13657,Scutellaria pekinensis
13658,Scutellaria rubicunda
13659,Scutellaria scordifolia
13660,Scutellaria scordiifolia
13661,Scutellaria sieberi
13662,Scutellaria supina
13663,Scutellaria tournefortii
13664,Searsia pyroides
13665,Searsia tripartita
13666,Sebaea brachyphylla
13667,Sebastiania brasiliensis
13668,Secale cereale
13669,Secale sylvestre
13670,Secamone parvifolia
13671,Securidaca longipedunculata
13672,Securigera cretica
13673,Securigera elegans
13674,Securigera securidaca
13675,Securigera varia
13676,Sedum
13677,Sedum acre
13678,Sedum aizoon
13679,Sedum album
13680,Sedum alpestre
13681,Sedum amplexicaule
13682,Sedum anacampseros
13683,Sedum anglicum
13684,Sedum annuum
13685,Sedum atratum
13686,Sedum brevifolium
13687,Sedum cepaea
13688,Sedum cespitosum
13689,Sedum dasyphyllum
13690,Sedum divergens
13691,Sedum forsterianum
13692,Sedum glaucophyllum
13693,Sedum grisebachii
13694,Sedum hirsutum
13695,Sedum hispanicum
13696,Sedum hybridum
13697,Sedum kamtschaticum
13698,Sedum lanceolatum
13699,Sedum litoreum
13700,Sedum maximum
13701,Sedum meyeri-johannis
13702,Sedum montanum
13703,Sedum morrisonense
13704,Sedum nokoense
13705,Sedum ochroleucum
13706,Sedum pallidum
13707,Sedum polytrichoides
13708,Sedum rhodanthum
13709,Sedum roseum
13710,Sedum rubens
13711,Sedum rupestre
13712,Sedum sediforme
13713,Sedum sexangulare
13714,Sedum spathulifolium
13715,Sedum spurium
13716,Sedum stellatum
13717,Sedum stenopetalum
13718,Sedum stoloniferum
13719,Sedum telephium
13720,Sedum ternatum
13721,Sedum urvillei
13722,Sedum villosum
13723,Selaginella acanthonota
13724,Selaginella densa
13725,Selaginella douglasii
13726,Selaginella helvetica
13727,Selaginella kraussiana
13728,Selaginella labordei
13729,Selaginella remotifolia
13730,Selaginella scopulorum
13731,Selaginella selaginoides
13732,Selaginella sellowii
13733,Selaginella tamariscina
13734,Selaginella tortipila
13735,Selaginella wallacei
13736,Selinum carvifolia
13737,Selinum caucasicum
13738,Selinum pyrenaeum
13739,Sempervivum
13740,Sempervivum arachnoideum
13741,Sempervivum calcareum
13742,Sempervivum carpathicum
13743,Sempervivum globiferum
13744,Sempervivum grandiflorum
13745,Sempervivum heuffelii
13746,Sempervivum marmoreum
13747,Sempervivum montanum
13748,Sempervivum ruthenicum
13749,Sempervivum tectorum
13750,Sempervivum vicentei
13751,Sempervivum wulfenii
13752,Senecio
13753,Senecio abrotanifolius
13754,Senecio amplectens
13755,Senecio aquaticus
13756,Senecio atratus
13757,Senecio bigelovii
13758,Senecio brasiliensis
13759,Senecio cacaliaster
13760,Senecio conyzifolius
13761,Senecio crassulus
13762,Senecio diversipinnus
13763,Senecio doronicum
13764,Senecio duriaei
13765,Senecio eremophilus
13766,Senecio fontanicola
13767,Senecio fremontii
13768,Senecio gallicus
13769,Senecio germanicus
13770,Senecio glabellus
13771,Senecio hercynicus
13772,Senecio inaequidens
13773,Senecio incanus
